Voltage_V,Current_A,State_x
-0.8,-0.0008,0.6571753484782893
-0.7933110367892977,-7.933110367892976e-06,0.32891146796030357
-0.7866220735785954,-7.866220735785953e-06,0.2814811628513625
-0.779933110367893,-0.00029736029248825696,0.541051815266313
-0.7732441471571907,-0.0007732441471571907,0.6755751758284505
-0.7665551839464884,-7.665551839464883e-06,0.43848516809956883
-0.759866220735786,-0.000759866220735786,0.8846113587076924
-0.7531772575250837,-0.0007531772575250837,0.6478637908678906
-0.7464882943143814,-1.0311003128267187e-05,0.4847455211874888
-0.739799331103679,-7.39799331103679e-06,0.4136940145553204
-0.7331103678929767,-7.331103678929767e-06,0.37454241292069557
-0.7264214046822743,-0.0007264214046822743,0.6832397659072333
-0.719732441471572,-0.000407546306457363,0.45085779574369955
-0.7130434782608697,-7.130434782608697e-06,0.1477423172876547
-0.7063545150501673,-7.063545150501673e-06,0.4184354042643451
-0.6996655518394649,-0.0006996655518394649,0.6903963245856286
-0.6929765886287625,-6.9297658862876255e-06,0.2459933843628
-0.6862876254180602,-6.862876254180602e-06,0.24036140491799404
-0.6795986622073579,-7.23176907273174e-05,0.5252410990734707
-0.6729096989966555,-2.8850103496585454e-05,0.5254620696774929
-0.6662207357859532,-0.0006662207357859532,0.6075207668410568
-0.6595317725752509,-0.0006595317725752508,0.7795454352622316
-0.6528428093645485,-0.0006528428093645485,0.6795642598885082
-0.6461538461538462,-0.0006461538461538462,0.5888188085420664
-0.6394648829431439,-0.0006394648829431439,0.6779547060561772
-0.6327759197324415,-6.327759197324415e-06,0.3583671310825426
-0.6260869565217392,-6.260869565217392e-06,0.3894309244978513
-0.6193979933110368,-6.193979933110369e-06,0.28261058470316447
-0.6127090301003345,-6.127090301003345e-06,0.33497123711106347
-0.6060200668896322,-0.0006060200668896322,0.6047808990835902
-0.5993311036789298,-5.993311036789298e-06,0.17368395195606015
-0.5926421404682275,-5.926421404682275e-06,0.4469609381436226
-0.5859531772575252,-5.8595317725752514e-06,0.44469021066371506
-0.5792642140468228,-6.609788564134495e-06,0.494948078120245
-0.5725752508361205,-5.725752508361205e-06,0.4406642322366624
-0.5658862876254181,-5.658862876254182e-06,0.3498089783779722
-0.5591973244147157,-5.591973244147157e-06,0.44108104557024663
-0.5525083612040134,-0.0005525083612040134,0.8147113304937078
-0.545819397993311,-0.0005458193979933111,0.8553280145631037
-0.5391304347826087,-1.4573434238990143e-05,0.5014693407074693
-0.5324414715719064,-0.0005324414715719063,0.599162361433689
-0.525752508361204,-5.25752508361204e-06,0.1924947160634366
